profile_index,profile_id,valid_time,latitude,longitude,region_name,source_name,climate_regime,surface_type,season_label,sample_group,surface_temperature_k,min_temperature_k,max_temperature_k,mean_temperature_k,lower_layer_mean_temperature_k,upper_layer_mean_temperature_k,mean_h2o_vmr,lower_layer_mean_h2o_vmr,upper_layer_mean_h2o_vmr,min_h2o_vmr,max_h2o_vmr,evaluation_split,profile_class,noise_case,feature_case,model_name,target_name,y_true_k,y_pred_k,residual_k,tb_obs_50_3,tb_obs_52_8,tb_obs_54_4,tb_obs_degraded_50_3,tb_obs_degraded_52_8,tb_obs_degraded_54_4
192,high_latitude_continental_2020_t00_loc12,2019-12-16T12:00:00.000000000,72.0,92.0,arctic_continental_west,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_west_loc02,249.29855346679688,190.7480316162109,256.0744323730469,228.0405920905036,253.76377741495767,208.3192384507921,0.0004082702149161,0.0010614147182306,8.325606538696827e-06,4.574557613336953e-06,0.0012413509346728,era5_leave_one_profile_out,ERA5,degraded_nedt,full_3channel,ridge_regression,lower_layer_mean_temperature_k,253.76377741495767,251.04414804882592,-2.7196293661317554,,,,245.90519501931496,239.07344948831997,221.80493050712425
193,high_latitude_continental_2020_t00_loc13,2019-12-16T12:00:00.000000000,70.0,92.0,arctic_continental_west,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_west_loc03,261.943115234375,190.9785003662109,261.943115234375,229.2095489501953,256.31486892700195,208.83826785617404,0.0004396557494082,0.0011331038422865,8.560049523662954e-06,4.574557613336953e-06,0.0013886842422824,era5_leave_one_profile_out,ERA5,degraded_nedt,full_3channel,ridge_regression,lower_layer_mean_temperature_k,256.31486892700195,258.8360299169556,2.521160989953671,,,,254.7596022669147,244.4275134154801,223.17716379474922
194,high_latitude_continental_2020_t00_loc14,2019-12-16T12:00:00.000000000,68.0,90.0,arctic_continental_west,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_west_loc04,256.9837646484375,191.1964111328125,256.9837646484375,229.18463258485536,255.0813166300456,209.36742316352,0.0005057376413784,0.0013063915170559,8.59354317456614e-06,4.574557613336953e-06,0.0015861773760938,era5_leave_one_profile_out,ERA5,degraded_nedt,full_3channel,ridge_regression,lower_layer_mean_temperature_k,255.0813166300456,256.60128910974606,1.5199724797004706,,,,251.9556526237515,243.43607519995282,223.4032784302133
195,high_latitude_continental_2020_t00_loc15,2019-12-16T12:00:00.000000000,72.0,98.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc00,247.20753479003903,191.7935333251953,255.6595916748047,228.00610846442143,252.97825368245444,209.0562871297201,0.0003657640152833,0.0009544315982865,8.225130114326755e-06,4.574557613336953e-06,0.001166487032561,era5_leave_one_profile_out,ERA5,degraded_nedt,full_3channel,ridge_regression,lower_layer_mean_temperature_k,252.97825368245444,250.53308322075577,-2.445170461698666,,,,244.41526161250104,241.0445998636358,224.38019871197716
196,high_latitude_continental_2020_t00_loc16,2019-12-16T12:00:00.000000000,70.0,98.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc01,258.78564453125,192.10153198242188,258.78564453125,228.98400095346813,254.8896026611328,209.65015920003256,0.0003749466077727,0.0009625877974945,8.32560572909619e-06,4.574557613336953e-06,0.0012081443058639,era5_leave_one_profile_out,ERA5,degraded_nedt,full_3channel,ridge_regression,lower_layer_mean_temperature_k,254.8896026611328,256.09291543419783,1.2033127730650222,,,,252.11028583476207,241.85413871735557,222.45406929213442
197,high_latitude_continental_2020_t00_loc17,2019-12-16T12:00:00.000000000,72.0,96.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc02,248.024658203125,191.47506713867188,255.84396362304688,228.03226780247044,253.31069056193036,208.79764302571616,0.0003732669946457,0.0009754550584652,8.225130114326755e-06,4.574557613336953e-06,0.0011852023549764,era5_leave_one_profile_out,ERA5,degraded_nedt,full_3channel,ridge_regression,lower_layer_mean_temperature_k,253.31069056193036,251.67529347138364,-1.635397090546718,,,,245.86193171196058,240.28691346414084,221.7375816512533
198,high_latitude_continental_2020_t00_loc18,2019-12-16T12:00:00.000000000,70.0,96.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc03,258.28277587890625,191.7872467041016,258.28277587890625,228.89305857065565,254.88995361328125,209.35729556613495,0.0003997710435369,0.0010289763046273,8.359098054737316e-06,4.574557613336953e-06,0.001244369795597,era5_leave_one_profile_out,ERA5,degraded_nedt,full_3channel,ridge_regression,lower_layer_mean_temperature_k,254.88995361328125,257.92421771700117,3.03426410371992,,,,252.47117935748435,245.98145512286678,224.85410907172025
199,high_latitude_continental_2020_t00_loc19,2019-12-16T12:00:00.000000000,72.0,94.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc04,248.5044708251953,191.09793090820312,255.8984375,228.01986694335935,253.50362396240237,208.5509914822049,0.0003868701719059,0.0010091544609484,8.258622414851522e-06,4.574557613336953e-06,0.0012111630421845,era5_leave_one_profile_out,ERA5,degraded_nedt,full_3channel,ridge_regression,lower_layer_mean_temperature_k,253.50362396240237,251.45737917424145,-2.0462447881609194,,,,246.01057976661482,240.48513198174837,223.50142579728623
200,high_latitude_continental_2020_t01_loc00,2020-01-16T12:00:00.000000000,64.0,90.0,siberia_west,high_latitude_continental_2020,high_latitude,continental,winter,siberia_west_loc00,258.3041381835937,199.82550048828125,258.3041381835937,233.46989729597763,254.9938176472982,218.82197994656036,0.0005577665076728,0.0015154946315637,8.135362767469268e-06,4.644668478689682e-06,0.0016794415184225,era5_leave_one_profile_out,ERA5,degraded_nedt,full_3channel,ridge_regression,lower_layer_mean_temperature_k,254.9938176472982,256.4694976174679,1.4756799701696934,,,,252.22961939438756,242.87513250165995,223.45772206233642
201,high_latitude_continental_2020_t01_loc01,2020-01-16T12:00:00.000000000,64.0,92.0,siberia_west,high_latitude_continental_2020,high_latitude,continental,winter,siberia_west_loc01,258.5713195800781,199.9787750244141,258.5713195800781,233.4980563601932,254.9843266805013,218.94015587700736,0.0005494426265763,0.0014896239459024,8.101139576489429e-06,4.644668478689682e-06,0.0016461088674621,era5_leave_one_profile_out,ERA5,degraded_nedt,full_3channel,ridge_regression,lower_layer_mean_temperature_k,254.9843266805013,257.0456744165567,2.06134773605541,,,,252.79400572680962,242.2325429547162,220.89208440014718
202,high_latitude_continental_2020_t01_loc02,2020-01-16T12:00:00.000000000,66.0,90.0,siberia_west,high_latitude_continental_2020,high_latitude,continental,winter,siberia_west_loc02,257.3534545898437,197.7729339599609,257.3534545898437,232.5612512536951,254.02241897583008,217.95828501383463,0.0004990265089127,0.0013440342565503,7.861578668123076e-06,4.644668478689682e-06,0.0014702095797161,era5_leave_one_profile_out,ERA5,degraded_nedt,full_3channel,ridge_regression,lower_layer_mean_temperature_k,254.02241897583008,256.57006590957207,2.547646933741987,,,,251.42898938238238,242.2606934785775,219.42751521805005
203,high_latitude_continental_2020_t01_loc03,2020-01-16T12:00:00.000000000,66.0,92.0,siberia_west,high_latitude_continental_2020,high_latitude,continental,winter,siberia_west_loc03,256.8874206542969,197.88270568847656,256.8874206542969,232.4917825234903,253.65356953938803,218.1156997680664,0.0004891382144327,0.0013162676221835,7.82735623507578e-06,4.644668478689682e-06,0.00145231322867,era5_leave_one_profile_out,ERA5,degraded_nedt,full_3channel,ridge_regression,lower_layer_mean_temperature_k,253.65356953938803,255.5739066469605,1.9203371075724647,,,,250.59045453699088,242.17660390362812,221.44665198692124
204,high_latitude_continental_2020_t01_loc04,2020-01-16T12:00:00.000000000,64.0,94.0,siberia_west,high_latitude_continental_2020,high_latitude,continental,winter,siberia_west_loc04,258.7639465332031,200.175537109375,258.7639465332031,233.53052376412057,254.95929718017575,219.0688018798828,0.0005425874494549,0.0014691032779247,8.101139576489429e-06,4.644668478689682e-06,0.0016454916265348,era5_leave_one_profile_out,ERA5,degraded_nedt,full_3channel,ridge_regression,lower_layer_mean_temperature_k,254.95929718017575,256.6993356794012,1.7400384992254487,,,,252.0056448261159,243.52769606684717,223.3128205914101
205,high_latitude_continental_2020_t01_loc05,2020-01-16T12:00:00.000000000,64.0,98.0,siberia_east,high_latitude_continental_2020,high_latitude,continental,winter,siberia_east_loc00,256.4296875,200.75547790527344,256.4296875,233.36337115313555,254.08938852945963,219.3417409261068,0.000491604476193,0.0013102619238796,8.135361840367279e-06,4.644668478689682e-06,0.0015448849638249,era5_leave_one_profile_out,ERA5,degraded_nedt,full_3channel,ridge_regression,lower_layer_mean_temperature_k,254.08938852945963,255.60987983728444,1.5204913078248126,,,,251.96654683345685,242.0047457705397,224.75161388579707
206,high_latitude_continental_2020_t01_loc06,2020-01-16T12:00:00.000000000,64.0,96.0,siberia_east,high_latitude_continental_2020,high_latitude,continental,winter,siberia_east_loc01,257.9043884277344,200.4468688964844,257.9043884277344,233.41151222022805,254.41128794352213,219.196295844184,0.0005166014572933,0.0013902125031193,8.101139576489429e-06,4.644668478689682e-06,0.0015634005514138,era5_leave_one_profile_out,ERA5,degraded_nedt,full_3channel,ridge_regression,lower_layer_mean_temperature_k,254.41128794352213,256.1062193124397,1.6949313689175654,,,,251.4379509520148,242.86374536152422,222.93370531882394
207,high_latitude_continental_2020_t01_loc07,2020-01-16T12:00:00.000000000,66.0,98.0,siberia_east,high_latitude_continental_2020,high_latitude,continental,winter,siberia_east_loc02,255.63433837890625,198.6552734375,255.95538330078125,232.4502472748628,253.01978174845377,218.52694956461588,0.0004207300958742,0.0011109927617097,7.793133344387866e-06,4.644668478689682e-06,0.0013665396895024,era5_leave_one_profile_out,ERA5,degraded_nedt,full_3channel,ridge_regression,lower_layer_mean_temperature_k,253.01978174845377,255.17946397727698,2.1596822288232147,,,,249.96838890200496,242.77900614735233,223.03907806726323
208,high_latitude_continental_2020_t01_loc08,2020-01-16T12:00:00.000000000,66.0,96.0,siberia_east,high_latitude_continental_2020,high_latitude,continental,winter,siberia_east_loc03,256.6678771972656,198.34458923339844,256.6678771972656,232.42505583892,253.0988311767578,218.39001973470053,0.0004405987529922,0.0011693267381776,7.827356404245226e-06,4.644668478689682e-06,0.0013474115253323,era5_leave_one_profile_out,ERA5,degraded_nedt,full_3channel,ridge_regression,lower_layer_mean_temperature_k,253.0988311767578,256.5962574295151,3.4974262527572932,,,,251.51391783861723,242.64940037610185,220.48723046218467
209,high_latitude_continental_2020_t01_loc09,2020-01-16T12:00:00.000000000,68.0,98.0,siberia_east,high_latitude_continental_2020,high_latitude,continental,winter,siberia_east_loc04,255.2200927734375,196.80360412597656,257.0655517578125,231.58319091796875,251.9591458638509,217.73804558648004,0.0003462050424684,0.0008954322213274,7.587795896944449e-06,4.644668478689682e-06,0.0011277793963679,era5_leave_one_profile_out,ERA5,degraded_nedt,full_3channel,ridge_regression,lower_layer_mean_temperature_k,251.9591458638509,254.63609284096634,2.676946977115449,,,,248.59948941993684,242.4325541071558,221.00258295671898
210,high_latitude_continental_2020_t01_loc10,2020-01-16T12:00:00.000000000,72.0,90.0,arctic_continental_west,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_west_loc00,251.67417907714844,192.8703765869141,259.89276123046875,230.51455812196477,252.2271931966146,215.42082129584415,0.0004121506001301,0.0011119138351628,7.724684544706648e-06,4.644668478689682e-06,0.0012875619865053,era5_leave_one_profile_out,ERA5,degraded_nedt,full_3channel,ridge_regression,lower_layer_mean_temperature_k,252.2271931966146,252.0984928838297,-0.12870031278490046,,,,247.26133593117552,239.86127898949422,222.8084843523901
211,high_latitude_continental_2020_t01_loc11,2020-01-16T12:00:00.000000000,70.0,90.0,arctic_continental_west,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_west_loc01,258.1964416503906,194.22080993652344,259.0207824707031,231.24004178433805,253.1599324544271,216.2306637234158,0.0004095772757207,0.0010945795731973,7.656239224320433e-06,4.644668478689682e-06,0.0012073582253358,era5_leave_one_profile_out,ERA5,degraded_nedt,full_3channel,ridge_regression,lower_layer_mean_temperature_k,253.1599324544271,256.7898946609443,3.629962206517206,,,,251.89003737015338,243.16141836240206,221.8126104299308
212,high_latitude_continental_2020_t01_loc12,2020-01-16T12:00:00.000000000,72.0,92.0,arctic_continental_west,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_west_loc02,252.24790954589844,193.1189117431641,259.7933349609375,230.5298387682116,252.15850067138672,215.55878448486328,0.0004022811075405,0.0010820989170639,7.690461808795619e-06,4.644668478689682e-06,0.0012665848475065,era5_leave_one_profile_out,ERA5,degraded_nedt,full_3channel,ridge_regression,lower_layer_mean_temperature_k,252.15850067138672,252.25632652777762,0.09782585639089802,,,,247.85343590966872,239.4291751830071,222.71184612665726
213,high_latitude_continental_2020_t01_loc13,2020-01-16T12:00:00.000000000,70.0,92.0,arctic_continental_west,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_west_loc03,260.1620178222656,194.45899963378903,260.1620178222656,231.5382974985484,253.92352040608725,216.3915295071072,0.0003681201574241,0.0009719410178699,7.656239224320433e-06,4.644668478689682e-06,0.001118526513626,era5_leave_one_profile_out,ERA5,degraded_nedt,full_3channel,ridge_regression,lower_layer_mean_temperature_k,253.92352040608725,258.1985326065288,4.275012200441523,,,,252.9770125367698,244.38170391288224,221.20735668808607
214,high_latitude_continental_2020_t01_loc14,2020-01-16T12:00:00.000000000,68.0,90.0,arctic_continental_west,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_west_loc04,257.127685546875,195.9316253662109,258.0907897949219,231.73774925438133,253.19203821818036,217.1311806572808,0.0004311987260658,0.0011522067442615,7.69046389822993e-06,4.644668478689682e-06,0.0013005187555238,era5_leave_one_profile_out,ERA5,degraded_nedt,full_3channel,ridge_regression,lower_layer_mean_temperature_k,253.19203821818036,255.2320696208562,2.040031402675851,,,,250.63590102894554,241.74465030861998,222.16939397357723
215,high_latitude_continental_2020_t01_loc15,2020-01-16T12:00:00.000000000,72.0,98.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc00,252.1671295166016,193.84799194335935,259.2983093261719,230.7320346316776,252.3195355733236,215.9971923828125,0.0003836780952256,0.0010275125639279,7.72468402614054e-06,4.644668478689682e-06,0.0012295677562769,era5_leave_one_profile_out,ERA5,degraded_nedt,full_3channel,ridge_regression,lower_layer_mean_temperature_k,252.3195355733236,253.1715402800271,0.8520047067034966,,,,247.70235460177798,240.12110323807343,219.71118503381462
216,high_latitude_continental_2020_t01_loc16,2020-01-16T12:00:00.000000000,70.0,98.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc01,260.3111267089844,195.349609375,260.3111267089844,231.85295269940352,254.37193552652997,216.86434088812933,0.0003487227892333,0.0009150589541717,7.587793216198306e-06,4.644668478689682e-06,0.0011012548068175,era5_leave_one_profile_out,ERA5,degraded_nedt,full_3channel,ridge_regression,lower_layer_mean_temperature_k,254.37193552652997,257.6034949229261,3.231559396396108,,,,251.59847992002608,243.82668036476852,218.9057503704716
217,high_latitude_continental_2020_t01_loc17,2020-01-16T12:00:00.000000000,72.0,96.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc02,251.3013610839844,193.5538787841797,259.5717163085937,230.6185108906514,252.1427942911784,215.84645504421655,0.0003888459208329,0.0010436522095845,7.690461762262688e-06,4.644668478689682e-06,0.0012425234976021,era5_leave_one_profile_out,ERA5,degraded_nedt,full_3channel,ridge_regression,lower_layer_mean_temperature_k,252.1427942911784,251.0857324380941,-1.0570618530842921,,,,246.27434410286511,239.18830374303533,223.0660621990742
218,high_latitude_continental_2020_t01_loc18,2020-01-16T12:00:00.000000000,70.0,96.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc03,258.5402526855469,195.01614379882807,258.6728210449219,231.56589404956716,253.7075958251953,216.7148666381836,0.0003516038789661,0.0009231721661448,7.587793201802771e-06,4.644668478689682e-06,0.0010691797904667,era5_leave_one_profile_out,ERA5,degraded_nedt,full_3channel,ridge_regression,lower_layer_mean_temperature_k,253.7075958251953,257.2421412140306,3.5345453888352836,,,,252.17067194218785,242.81490815770528,219.75505419014712
