profile_index,profile_id,valid_time,latitude,longitude,region_name,source_name,climate_regime,surface_type,season_label,sample_group,frequency_ghz,tb_base_k,dTb_lower_k,dTb_upper_k,nedt_k,lower_ratio,upper_ratio,surface_temperature_k,min_temperature_k,max_temperature_k,mean_temperature_k,lower_layer_mean_temperature_k,upper_layer_mean_temperature_k,mean_h2o_vmr,lower_layer_mean_h2o_vmr,upper_layer_mean_h2o_vmr,min_h2o_vmr,max_h2o_vmr
208,high_latitude_continental_2020_t01_loc08,2020-01-16T12:00:00.000000000,66.0,96.0,siberia_east,high_latitude_continental_2020,high_latitude,continental,winter,siberia_east_loc03,50.3,250.8040652849456,0.1549831340056187,0.07795582981719917,0.3,0.5166104466853957,0.2598527660573306,256.6678771972656,198.34458923339844,256.6678771972656,232.42505583891997,253.0988311767578,218.39001973470053,0.0004405987529922331,0.001169326738177646,7.827356404245226e-06,4.644668478689682e-06,0.001347411525332384
208,high_latitude_continental_2020_t01_loc08,2020-01-16T12:00:00.000000000,66.0,96.0,siberia_east,high_latitude_continental_2020,high_latitude,continental,winter,siberia_east_loc03,52.8,242.38716746369258,0.2547138649028966,0.1677657905823935,0.5,0.5094277298057932,0.335531581164787,256.6678771972656,198.34458923339844,256.6678771972656,232.42505583891997,253.0988311767578,218.39001973470053,0.0004405987529922331,0.001169326738177646,7.827356404245226e-06,4.644668478689682e-06,0.001347411525332384
208,high_latitude_continental_2020_t01_loc08,2020-01-16T12:00:00.000000000,66.0,96.0,siberia_east,high_latitude_continental_2020,high_latitude,continental,winter,siberia_east_loc03,54.4,222.5665215765344,0.10437525803476433,0.48601616172001627,0.7,0.14910751147823476,0.6943088024571662,256.6678771972656,198.34458923339844,256.6678771972656,232.42505583891997,253.0988311767578,218.39001973470053,0.0004405987529922331,0.001169326738177646,7.827356404245226e-06,4.644668478689682e-06,0.001347411525332384
209,high_latitude_continental_2020_t01_loc09,2020-01-16T12:00:00.000000000,68.0,98.0,siberia_east,high_latitude_continental_2020,high_latitude,continental,winter,siberia_east_loc04,50.3,249.52113777088678,0.15427897163021953,0.07778467892131857,0.3,0.5142632387673984,0.25928226307106195,255.2200927734375,196.80360412597656,257.0655517578125,231.58319091796875,251.95914586385092,217.73804558648004,0.00034620504246842264,0.0008954322213274527,7.587795896944449e-06,4.644668478689682e-06,0.0011277793963679335
209,high_latitude_continental_2020_t01_loc09,2020-01-16T12:00:00.000000000,68.0,98.0,siberia_east,high_latitude_continental_2020,high_latitude,continental,winter,siberia_east_loc04,52.8,241.35153514180362,0.25410778764685915,0.1677371022717864,0.5,0.5082155752937183,0.3354742045435728,255.2200927734375,196.80360412597656,257.0655517578125,231.58319091796875,251.95914586385092,217.73804558648004,0.00034620504246842264,0.0008954322213274527,7.587795896944449e-06,4.644668478689682e-06,0.0011277793963679335
209,high_latitude_continental_2020_t01_loc09,2020-01-16T12:00:00.000000000,68.0,98.0,siberia_east,high_latitude_continental_2020,high_latitude,continental,winter,siberia_east_loc04,54.4,221.88949866829356,0.10452339130188193,0.4853155436446741,0.7,0.1493191304312599,0.6933079194923917,255.2200927734375,196.80360412597656,257.0655517578125,231.58319091796875,251.95914586385092,217.73804558648004,0.00034620504246842264,0.0008954322213274527,7.587795896944449e-06,4.644668478689682e-06,0.0011277793963679335
210,high_latitude_continental_2020_t01_loc10,2020-01-16T12:00:00.000000000,72.0,90.0,arctic_continental_west,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_west_loc00,50.3,247.08461507277832,0.14898929271382144,0.07767782145214142,0.3,0.4966309757127382,0.2589260715071381,251.67417907714844,192.87037658691406,259.89276123046875,230.51455812196474,252.2271931966146,215.42082129584418,0.0004121506001301358,0.0011119138351628618,7.724684544706648e-06,4.644668478689682e-06,0.0012875619865053121
210,high_latitude_continental_2020_t01_loc10,2020-01-16T12:00:00.000000000,72.0,90.0,arctic_continental_west,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_west_loc00,52.8,240.04908450722542,0.24948697398633612,0.16868103831367876,0.5,0.49897394797267225,0.3373620766273575,251.67417907714844,192.87037658691406,259.89276123046875,230.51455812196474,252.2271931966146,215.42082129584418,0.0004121506001301358,0.0011119138351628618,7.724684544706648e-06,4.644668478689682e-06,0.0012875619865053121
210,high_latitude_continental_2020_t01_loc10,2020-01-16T12:00:00.000000000,72.0,90.0,arctic_continental_west,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_west_loc00,54.4,221.23674028266095,0.10438272581566821,0.4843406460686879,0.7,0.14911817973666888,0.6919152086695541,251.67417907714844,192.87037658691406,259.89276123046875,230.51455812196474,252.2271931966146,215.42082129584418,0.0004121506001301358,0.0011119138351628618,7.724684544706648e-06,4.644668478689682e-06,0.0012875619865053121
211,high_latitude_continental_2020_t01_loc11,2020-01-16T12:00:00.000000000,70.0,90.0,arctic_continental_west,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_west_loc01,50.3,251.63466029881386,0.15689048539186956,0.0800125216630363,0.3,0.5229682846395652,0.2667084055434543,258.1964416503906,194.22080993652344,259.0207824707031,231.24004178433805,253.1599324544271,216.2306637234158,0.0004095772757207575,0.001094579573197374,7.656239224320433e-06,4.644668478689682e-06,0.0012073582253358454
211,high_latitude_continental_2020_t01_loc11,2020-01-16T12:00:00.000000000,70.0,90.0,arctic_continental_west,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_west_loc01,52.8,242.44011164997045,0.25660615751465343,0.1699616128284731,0.5,0.5132123150293069,0.3399232256569462,258.1964416503906,194.22080993652344,259.0207824707031,231.24004178433805,253.1599324544271,216.2306637234158,0.0004095772757207575,0.001094579573197374,7.656239224320433e-06,4.644668478689682e-06,0.0012073582253358454
211,high_latitude_continental_2020_t01_loc11,2020-01-16T12:00:00.000000000,70.0,90.0,arctic_continental_west,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_west_loc01,54.4,221.72655081446948,0.10530466260277649,0.4848364634423774,0.7,0.1504352322896807,0.6926235192033964,258.1964416503906,194.22080993652344,259.0207824707031,231.24004178433805,253.1599324544271,216.2306637234158,0.0004095772757207575,0.001094579573197374,7.656239224320433e-06,4.644668478689682e-06,0.0012073582253358454
212,high_latitude_continental_2020_t01_loc12,2020-01-16T12:00:00.000000000,72.0,92.0,arctic_continental_west,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_west_loc02,50.3,247.43075866629897,0.14987441900993304,0.07793937159712527,0.3,0.4995813966997768,0.2597979053237509,252.24790954589844,193.11891174316406,259.7933349609375,230.52983876821156,252.15850067138672,215.55878448486328,0.00040228110754051495,0.0010820989170639277,7.690461808795619e-06,4.644668478689682e-06,0.0012665848475065184
212,high_latitude_continental_2020_t01_loc12,2020-01-16T12:00:00.000000000,72.0,92.0,arctic_continental_west,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_west_loc02,52.8,240.15747202300506,0.2502134961732452,0.1688288210797282,0.5,0.5004269923464904,0.3376576421594564,252.24790954589844,193.11891174316406,259.7933349609375,230.52983876821156,252.15850067138672,215.55878448486328,0.00040228110754051495,0.0010820989170639277,7.690461808795619e-06,4.644668478689682e-06,0.0012665848475065184
212,high_latitude_continental_2020_t01_loc12,2020-01-16T12:00:00.000000000,72.0,92.0,arctic_continental_west,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_west_loc02,54.4,221.17777020239794,0.10451244919627811,0.4843435305419632,0.7,0.1493034988518259,0.6919193293456618,252.24790954589844,193.11891174316406,259.7933349609375,230.52983876821156,252.15850067138672,215.55878448486328,0.00040228110754051495,0.0010820989170639277,7.690461808795619e-06,4.644668478689682e-06,0.0012665848475065184
213,high_latitude_continental_2020_t01_loc13,2020-01-16T12:00:00.000000000,70.0,92.0,arctic_continental_west,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_west_loc03,50.3,253.03987348806425,0.15768774662444685,0.08099538445665644,0.3,0.5256258220814896,0.2699846148555215,260.1620178222656,194.45899963378906,260.1620178222656,231.53829749854836,253.92352040608725,216.3915295071072,0.0003681201574241304,0.0009719410178699197,7.656239224320433e-06,4.644668478689682e-06,0.001118526513626045
213,high_latitude_continental_2020_t01_loc13,2020-01-16T12:00:00.000000000,70.0,92.0,arctic_continental_west,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_west_loc03,52.8,243.18108091177857,0.25780084375168144,0.17073924400006035,0.5,0.5156016875033629,0.3414784880001207,260.1620178222656,194.45899963378906,260.1620178222656,231.53829749854836,253.92352040608725,216.3915295071072,0.0003681201574241304,0.0009719410178699197,7.656239224320433e-06,4.644668478689682e-06,0.001118526513626045
213,high_latitude_continental_2020_t01_loc13,2020-01-16T12:00:00.000000000,70.0,92.0,arctic_continental_west,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_west_loc03,54.4,221.74697446320675,0.10565521533277433,0.48490491643872247,0.7,0.15093602190396335,0.692721309198175,260.1620178222656,194.45899963378906,260.1620178222656,231.53829749854836,253.92352040608725,216.3915295071072,0.0003681201574241304,0.0009719410178699197,7.656239224320433e-06,4.644668478689682e-06,0.001118526513626045
214,high_latitude_continental_2020_t01_loc14,2020-01-16T12:00:00.000000000,68.0,90.0,arctic_continental_west,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_west_loc04,50.3,251.00983495329348,0.15539685342506004,0.07867594326927474,0.3,0.5179895114168669,0.26225314423091584,257.127685546875,195.93162536621094,258.0907897949219,231.73774925438133,253.19203821818033,217.13118065728082,0.0004311987260658008,0.0011522067442615595,7.69046389822993e-06,4.644668478689682e-06,0.0013005187555238116
214,high_latitude_continental_2020_t01_loc14,2020-01-16T12:00:00.000000000,68.0,90.0,arctic_continental_west,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_west_loc04,52.8,242.30094682116956,0.2551627767938669,0.16851793412701,0.5,0.5103255535877338,0.33703586825402,257.127685546875,195.93162536621094,258.0907897949219,231.73774925438133,253.19203821818033,217.13118065728082,0.0004311987260658008,0.0011522067442615595,7.69046389822993e-06,4.644668478689682e-06,0.0013005187555238116
214,high_latitude_continental_2020_t01_loc14,2020-01-16T12:00:00.000000000,68.0,90.0,arctic_continental_west,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_west_loc04,54.4,222.11705086400426,0.10479103172059467,0.4853622001086819,0.7,0.14970147388656382,0.6933745715838313,257.127685546875,195.93162536621094,258.0907897949219,231.73774925438133,253.19203821818033,217.13118065728082,0.0004311987260658008,0.0011522067442615595,7.69046389822993e-06,4.644668478689682e-06,0.0013005187555238116
215,high_latitude_continental_2020_t01_loc15,2020-01-16T12:00:00.000000000,72.0,98.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc00,50.3,247.34576719542383,0.14920349229782914,0.07790363905775166,0.3,0.49734497432609714,0.2596787968591722,252.16712951660156,193.84799194335938,259.2983093261719,230.73203463167758,252.31953557332358,215.9971923828125,0.000383678095225648,0.0010275125639279414,7.72468402614054e-06,4.644668478689682e-06,0.0012295677562769436
215,high_latitude_continental_2020_t01_loc15,2020-01-16T12:00:00.000000000,72.0,98.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc00,52.8,240.05582519824623,0.2497593913389835,0.16874938592565059,0.5,0.499518782677967,0.33749877185130117,252.16712951660156,193.84799194335938,259.2983093261719,230.73203463167758,252.31953557332358,215.9971923828125,0.000383678095225648,0.0010275125639279414,7.72468402614054e-06,4.644668478689682e-06,0.0012295677562769436
215,high_latitude_continental_2020_t01_loc15,2020-01-16T12:00:00.000000000,72.0,98.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc00,54.4,221.06149272686727,0.10457453636919922,0.4843107374817919,0.7,0.14939219481314175,0.6918724821168456,252.16712951660156,193.84799194335938,259.2983093261719,230.73203463167758,252.31953557332358,215.9971923828125,0.000383678095225648,0.0010275125639279414,7.72468402614054e-06,4.644668478689682e-06,0.0012295677562769436
216,high_latitude_continental_2020_t01_loc16,2020-01-16T12:00:00.000000000,70.0,98.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc01,50.3,253.1479626572403,0.15669144586021844,0.08108260766155695,0.3,0.5223048195340615,0.2702753588718565,260.3111267089844,195.349609375,260.3111267089844,231.85295269940352,254.37193552652994,216.86434088812933,0.0003487227892333622,0.0009150589541717623,7.587793216198306e-06,4.644668478689682e-06,0.0011012548068175102
216,high_latitude_continental_2020_t01_loc16,2020-01-16T12:00:00.000000000,70.0,98.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc01,52.8,243.21659876077777,0.2571123291518802,0.1707897149301516,0.5,0.5142246583037604,0.3415794298603032,260.3111267089844,195.349609375,260.3111267089844,231.85295269940352,254.37193552652994,216.86434088812933,0.0003487227892333622,0.0009150589541717623,7.587793216198306e-06,4.644668478689682e-06,0.0011012548068175102
216,high_latitude_continental_2020_t01_loc16,2020-01-16T12:00:00.000000000,70.0,98.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc01,54.4,221.67821986586787,0.10570820874676201,0.484916557072097,0.7,0.1510117267810886,0.6927379386744243,260.3111267089844,195.349609375,260.3111267089844,231.85295269940352,254.37193552652994,216.86434088812933,0.0003487227892333622,0.0009150589541717623,7.587793216198306e-06,4.644668478689682e-06,0.0011012548068175102
217,high_latitude_continental_2020_t01_loc17,2020-01-16T12:00:00.000000000,72.0,96.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc02,50.3,246.75685429124542,0.14833141717662102,0.07749726571913129,0.3,0.4944380572554034,0.258324219063771,251.30136108398438,193.5538787841797,259.57171630859375,230.6185108906514,252.14279429117838,215.84645504421658,0.0003888459208329606,0.0010436522095845847,7.690461762262688e-06,4.644668478689682e-06,0.0012425234976021604
217,high_latitude_continental_2020_t01_loc17,2020-01-16T12:00:00.000000000,72.0,96.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc02,52.8,239.7694725577125,0.24896383874792605,0.16845566411635104,0.5,0.4979276774958521,0.3369113282327021,251.30136108398438,193.5538787841797,259.57171630859375,230.6185108906514,252.14279429117838,215.84645504421658,0.0003888459208329606,0.0010436522095845847,7.690461762262688e-06,4.644668478689682e-06,0.0012425234976021604
217,high_latitude_continental_2020_t01_loc17,2020-01-16T12:00:00.000000000,72.0,96.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc02,54.4,221.05992404806412,0.10442309035141761,0.4842686844980051,0.7,0.14917584335916803,0.6918124064257216,251.30136108398438,193.5538787841797,259.57171630859375,230.6185108906514,252.14279429117838,215.84645504421658,0.0003888459208329606,0.0010436522095845847,7.690461762262688e-06,4.644668478689682e-06,0.0012425234976021604
218,high_latitude_continental_2020_t01_loc18,2020-01-16T12:00:00.000000000,70.0,96.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc03,50.3,251.87369576925013,0.15548506852243804,0.0801650861952794,0.3,0.5182835617414602,0.2672169539842647,258.5402526855469,195.01614379882812,258.6728210449219,231.56589404956713,253.7075958251953,216.7148666381836,0.00035160387896617846,0.0009231721661448743,7.587793201802771e-06,4.644668478689682e-06,0.0010691797904667502
218,high_latitude_continental_2020_t01_loc18,2020-01-16T12:00:00.000000000,70.0,96.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc03,52.8,242.52570121535024,0.2557934224941505,0.1700303766412503,0.5,0.511586844988301,0.3400607532825006,258.5402526855469,195.01614379882812,258.6728210449219,231.56589404956713,253.7075958251953,216.7148666381836,0.00035160387896617846,0.0009231721661448743,7.587793201802771e-06,4.644668478689682e-06,0.0010691797904667502
218,high_latitude_continental_2020_t01_loc18,2020-01-16T12:00:00.000000000,70.0,96.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc03,54.4,221.61281156411093,0.10540804533414416,0.48483830657190197,0.7,0.15058292190592024,0.6926261522455743,258.5402526855469,195.01614379882812,258.6728210449219,231.56589404956713,253.7075958251953,216.7148666381836,0.00035160387896617846,0.0009231721661448743,7.587793201802771e-06,4.644668478689682e-06,0.0010691797904667502
219,high_latitude_continental_2020_t01_loc19,2020-01-16T12:00:00.000000000,72.0,94.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc04,50.3,247.50942689764446,0.15013459482807434,0.0780096358821254,0.3,0.5004486494269145,0.26003211960708467,252.4053192138672,193.3571014404297,259.7291259765625,230.56493810705237,252.1355463663737,215.69721052381726,0.0003948464907186596,0.0010604592674793264,7.690461808795619e-06,4.644668478689682e-06,0.0012523947456021733
219,high_latitude_continental_2020_t01_loc19,2020-01-16T12:00:00.000000000,72.0,94.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc04,52.8,240.1515915555856,0.2504836153648,0.16884251919026383,0.5,0.5009672307296,0.33768503838052766,252.4053192138672,193.3571014404297,259.7291259765625,230.56493810705237,252.1355463663737,215.69721052381726,0.0003948464907186596,0.0010604592674793264,7.690461808795619e-06,4.644668478689682e-06,0.0012523947456021733
219,high_latitude_continental_2020_t01_loc19,2020-01-16T12:00:00.000000000,72.0,94.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc04,54.4,221.12321511470728,0.10460568573881801,0.48430964161349266,0.7,0.14943669391259717,0.6918709165907039,252.4053192138672,193.3571014404297,259.7291259765625,230.56493810705237,252.1355463663737,215.69721052381726,0.0003948464907186596,0.0010604592674793264,7.690461808795619e-06,4.644668478689682e-06,0.0012523947456021733
220,high_latitude_continental_2020_t02_loc00,2020-02-15T12:00:00.000000000,64.0,90.0,siberia_west,high_latitude_continental_2020,high_latitude,continental,winter,siberia_west_loc00,50.3,254.83712778583788,0.15075926297865294,0.07823475337156083,0.3,0.5025308765955099,0.26078251123853613,260.2945556640625,200.3018798828125,260.2945556640625,234.43228520573797,258.47552998860675,217.17110866970486,0.0006759772526230719,0.0018394466802281906,7.96425242352917e-06,4.644668478689682e-06,0.0021104205139809433
220,high_latitude_continental_2020_t02_loc00,2020-02-15T12:00:00.000000000,64.0,90.0,siberia_west,high_latitude_continental_2020,high_latitude,continental,winter,siberia_west_loc00,52.8,246.53533417099936,0.25197513132408744,0.1683644587132278,0.5,0.5039502626481749,0.3367289174264556,260.2945556640625,200.3018798828125,260.2945556640625,234.43228520573797,258.47552998860675,217.17110866970486,0.0006759772526230719,0.0018394466802281906,7.96425242352917e-06,4.644668478689682e-06,0.0021104205139809433
220,high_latitude_continental_2020_t02_loc00,2020-02-15T12:00:00.000000000,64.0,90.0,siberia_west,high_latitude_continental_2020,high_latitude,continental,winter,siberia_west_loc00,54.4,225.61294945642197,0.1027298915009851,0.48869305316378586,0.7,0.14675698785855015,0.6981329330911227,260.2945556640625,200.3018798828125,260.2945556640625,234.43228520573797,258.47552998860675,217.17110866970486,0.0006759772526230719,0.0018394466802281906,7.96425242352917e-06,4.644668478689682e-06,0.0021104205139809433
221,high_latitude_continental_2020_t02_loc01,2020-02-15T12:00:00.000000000,64.0,92.0,siberia_west,high_latitude_continental_2020,high_latitude,continental,winter,siberia_west_loc01,50.3,254.620212404877,0.15116928119294926,0.07814000959834289,0.3,0.5038976039764975,0.26046669866114297,260.1268005371094,200.492431640625,260.1268005371094,234.30599728146115,258.10098520914715,217.28272501627603,0.0006573219044088536,0.0017874731674924326,7.827361637238111e-06,4.644668478689682e-06,0.0020597778102415657
221,high_latitude_continental_2020_t02_loc01,2020-02-15T12:00:00.000000000,64.0,92.0,siberia_west,high_latitude_continental_2020,high_latitude,continental,winter,siberia_west_loc01,52.8,246.2873571809892,0.2522576686852176,0.16819801434047577,0.5,0.5045153373704352,0.33639602868095153,260.1268005371094,200.492431640625,260.1268005371094,234.30599728146115,258.10098520914715,217.28272501627603,0.0006573219044088536,0.0017874731674924326,7.827361637238111e-06,4.644668478689682e-06,0.0020597778102415657
221,high_latitude_continental_2020_t02_loc01,2020-02-15T12:00:00.000000000,64.0,92.0,siberia_west,high_latitude_continental_2020,high_latitude,continental,winter,siberia_west_loc01,54.4,225.4464243307863,0.10282319606361057,0.4885857531770057,0.7,0.14689028009087224,0.6979796473957225,260.1268005371094,200.492431640625,260.1268005371094,234.30599728146115,258.10098520914715,217.28272501627603,0.0006573219044088536,0.0017874731674924326,7.827361637238111e-06,4.644668478689682e-06,0.0020597778102415657
222,high_latitude_continental_2020_t02_loc02,2020-02-15T12:00:00.000000000,66.0,90.0,siberia_west,high_latitude_continental_2020,high_latitude,continental,winter,siberia_west_loc02,50.3,253.80454355406067,0.15063548988288744,0.0792200486254444,0.3,0.5021182996096248,0.26406682875148135,259.1823425292969,198.22238159179688,259.1823425292969,233.66487369021854,257.4922218322754,216.41741773817273,0.0006313194048613403,0.0017047321769783567,8.03269579485695e-06,4.644668478689682e-06,0.0019282450318885487
222,high_latitude_continental_2020_t02_loc02,2020-02-15T12:00:00.000000000,66.0,90.0,siberia_west,high_latitude_continental_2020,high_latitude,continental,winter,siberia_west_loc02,52.8,245.6555505779057,0.2516677678196686,0.16988903174672032,0.5,0.5033355356393372,0.33977806349344064,259.1823425292969,198.22238159179688,259.1823425292969,233.66487369021854,257.4922218322754,216.41741773817273,0.0006313194048613403,0.0017047321769783567,8.03269579485695e-06,4.644668478689682e-06,0.0019282450318885487
222,high_latitude_continental_2020_t02_loc02,2020-02-15T12:00:00.000000000,66.0,90.0,siberia_west,high_latitude_continental_2020,high_latitude,continental,winter,siberia_west_loc02,54.4,224.7852563763433,0.10304012496848713,0.48759630318983227,0.7,0.1472001785264102,0.6965661474140461,259.1823425292969,198.22238159179688,259.1823425292969,233.66487369021854,257.4922218322754,216.41741773817273,0.0006313194048613403,0.0017047321769783567,8.03269579485695e-06,4.644668478689682e-06,0.0019282450318885487
223,high_latitude_continental_2020_t02_loc03,2020-02-15T12:00:00.000000000,66.0,92.0,siberia_west,high_latitude_continental_2020,high_latitude,continental,winter,siberia_west_loc03,50.3,253.2215054032162,0.1506798084676575,0.07890630158465228,0.3,0.502266028225525,0.2630210052821743,258.5050354003906,198.3093719482422,259.2382507324219,233.48876417005386,256.91400782267254,216.54215155707465,0.0006100328519864411,0.0016453138915288048,7.964249851005459e-06,4.644668478689682e-06,0.0018479774840781738
223,high_latitude_continental_2020_t02_loc03,2020-02-15T12:00:00.000000000,66.0,92.0,siberia_west,high_latitude_continental_2020,high_latitude,continental,winter,siberia_west_loc03,52.8,245.210875207154,0.2515818915321688,0.16956713491472897,0.5,0.5031637830643376,0.33913426982945793,258.5050354003906,198.3093719482422,259.2382507324219,233.48876417005386,256.91400782267254,216.54215155707465,0.0006100328519864411,0.0016453138915288048,7.964249851005459e-06,4.644668478689682e-06,0.0018479774840781738
223,high_latitude_continental_2020_t02_loc03,2020-02-15T12:00:00.000000000,66.0,92.0,siberia_west,high_latitude_continental_2020,high_latitude,continental,winter,siberia_west_loc03,54.4,224.60387659832915,0.10304670317668752,0.48747849209451033,0.7,0.14720957596669645,0.6963978458493005,258.5050354003906,198.3093719482422,259.2382507324219,233.48876417005386,256.91400782267254,216.54215155707465,0.0006100328519864411,0.0016453138915288048,7.964249851005459e-06,4.644668478689682e-06,0.0018479774840781738
224,high_latitude_continental_2020_t02_loc04,2020-02-15T12:00:00.000000000,64.0,94.0,siberia_west,high_latitude_continental_2020,high_latitude,continental,winter,siberia_west_loc04,50.3,254.03461036622232,0.15075138861081427,0.07780104345738437,0.3,0.5025046287027143,0.2593368115246146,259.406005859375,200.625,259.406005859375,234.1798755542652,257.73765563964844,217.38501824273004,0.0006423071879714451,0.0017487285787733606,7.793138257552667e-06,4.644668478689682e-06,0.0020035804472510934
224,high_latitude_continental_2020_t02_loc04,2020-02-15T12:00:00.000000000,64.0,94.0,siberia_west,high_latitude_continental_2020,high_latitude,continental,winter,siberia_west_loc04,52.8,245.8688504610681,0.2518602990879799,0.16787356359989758,0.5,0.5037205981759598,0.33574712719979516,259.406005859375,200.625,259.406005859375,234.1798755542652,257.73765563964844,217.38501824273004,0.0006423071879714451,0.0017487285787733606,7.793138257552667e-06,4.644668478689682e-06,0.0020035804472510934
224,high_latitude_continental_2020_t02_loc04,2020-02-15T12:00:00.000000000,64.0,94.0,siberia_west,high_latitude_continental_2020,high_latitude,continental,winter,siberia_west_loc04,54.4,225.2728963726119,0.1028507224495172,0.4884985936133148,0.7,0.1469296034993103,0.697855133733307,259.406005859375,200.625,259.406005859375,234.1798755542652,257.73765563964844,217.38501824273004,0.0006423071879714451,0.0017487285787733606,7.793138257552667e-06,4.644668478689682e-06,0.0020035804472510934
225,high_latitude_continental_2020_t02_loc05,2020-02-15T12:00:00.000000000,64.0,98.0,siberia_east,high_latitude_continental_2020,high_latitude,continental,winter,siberia_east_loc00,50.3,252.88959385139728,0.15000196118853637,0.07722301658307629,0.3,0.5000065372951212,0.25741005527692096,258.0203857421875,201.20494079589844,258.5754699707031,233.89298598830766,256.8280512491862,217.59398312038846,0.0005896371601019864,0.001591467342723369,7.690469201394493e-06,4.644668478689682e-06,0.0018664999528123982
225,high_latitude_continental_2020_t02_loc05,2020-02-15T12:00:00.000000000,64.0,98.0,siberia_east,high_latitude_continental_2020,high_latitude,continental,winter,siberia_east_loc00,52.8,245.05459817433294,0.2510322807653438,0.1673549534811798,0.5,0.5020645615306876,0.3347099069623596,258.0203857421875,201.20494079589844,258.5754699707031,233.89298598830766,256.8280512491862,217.59398312038846,0.0005896371601019864,0.001591467342723369,7.690469201394493e-06,4.644668478689682e-06,0.0018664999528123982
225,high_latitude_continental_2020_t02_loc05,2020-02-15T12:00:00.000000000,64.0,98.0,siberia_east,high_latitude_continental_2020,high_latitude,continental,winter,siberia_east_loc00,54.4,224.9436062537316,0.10276528526861739,0.4882822094218966,0.7,0.14680755038373913,0.6975460134598523,258.0203857421875,201.20494079589844,258.5754699707031,233.89298598830766,256.8280512491862,217.59398312038846,0.0005896371601019864,0.001591467342723369,7.690469201394493e-06,4.644668478689682e-06,0.0018664999528123982
226,high_latitude_continental_2020_t02_loc06,2020-02-15T12:00:00.000000000,64.0,96.0,siberia_east,high_latitude_continental_2020,high_latitude,continental,winter,siberia_east_loc01,50.3,253.5750883686559,0.15087907388758026,0.07757050839958879,0.3,0.5029302462919343,0.25856836133196265,258.9027099609375,200.86732482910156,258.9027099609375,234.00315073374156,257.1924082438151,217.48616451687283,0.0006162625989481663,0.0016732534537818797,7.724691739336748e-06,4.644668478689682e-06,0.0018899626336712197
226,high_latitude_continental_2020_t02_loc06,2020-02-15T12:00:00.000000000,64.0,96.0,siberia_east,high_latitude_continental_2020,high_latitude,continental,winter,siberia_east_loc01,52.8,245.49642680463506,0.25183899493228523,0.1676277772544097,0.5,0.5036779898645705,0.3352555545088194,258.9027099609375,200.86732482910156,258.9027099609375,234.00315073374156,257.1924082438151,217.48616451687283,0.0006162625989481663,0.0016732534537818797,7.724691739336748e-06,4.644668478689682e-06,0.0018899626336712197
226,high_latitude_continental_2020_t02_loc06,2020-02-15T12:00:00.000000000,64.0,96.0,siberia_east,high_latitude_continental_2020,high_latitude,continental,winter,siberia_east_loc01,54.4,225.10436514256372,0.10285052319269994,0.48839941148793287,0.7,0.1469293188467142,0.6977134449827613,258.9027099609375,200.86732482910156,258.9027099609375,234.00315073374156,257.1924082438151,217.48616451687283,0.0006162625989481663,0.0016732534537818797,7.724691739336748e-06,4.644668478689682e-06,0.0018899626336712197
